GeneID,PathwayID,PathwayName
Rv3867,mtb086,Uncharacterized protein
Rv3868,mtb086,Uncharacterized protein
Rv3869,mtb086,Uncharacterized protein
Rv3870,mtb086,Uncharacterized protein
Rv3888c,mtb086,Uncharacterized protein
Rv3892c,mtb086,Uncharacterized protein
Rv3893c,mtb086,Uncharacterized protein
Rv3896c,mtb086,Uncharacterized protein
Rv3897c,mtb086,Uncharacterized protein
Rv3898c,mtb086,Uncharacterized protein
Rv3899c,mtb086,Uncharacterized protein
Rv3900c,mtb086,Uncharacterized protein
Rv3901c,mtb086,Uncharacterized protein
Rv3902c,mtb086,Uncharacterized protein
Rv3903c,mtb086,Uncharacterized protein
Rv3906c,mtb086,Uncharacterized protein
Rv3908,mtb086,Uncharacterized protein
Rv3909,mtb086,Uncharacterized protein
Rv3910,mtb086,Uncharacterized protein
Rv3911,mtb086,Uncharacterized protein
Rv3912,mtb086,Uncharacterized protein
Rv3914,mtb086,Uncharacterized protein
Rv3916c,mtb086,Uncharacterized protein
Rv3917c,mtb086,Uncharacterized protein
Rv3918c,mtb086,Uncharacterized protein
Rv3919c,mtb086,Uncharacterized protein
Rv3920c,mtb086,Uncharacterized protein
Rv3922c,mtb086,Uncharacterized protein
Rv3923c,mtb086,Uncharacterized protein
Rv0761c,mtb091,Naphthalene degradation 
Rv1530,mtb091,Naphthalene degradation 
Rv1862,mtb091,Naphthalene degradation 
Rv0155,mtb091,Nicotinate and nicotinamide metabolism 
Rv0156,mtb092,Nicotinate and nicotinamide metabolism 
Rv0157,mtb092,Nicotinate and nicotinamide metabolism 
Rv0212c,mtb092,Nicotinate and nicotinamide metabolism 
Rv0234c,mtb092,Nicotinate and nicotinamide metabolism 
Rv0573c,mtb092,Nicotinate and nicotinamide metabolism 
Rv1021,mtb092,Nicotinate and nicotinamide metabolism 
Rv1151c,mtb092,Nicotinate and nicotinamide metabolism 
Rv1330c,mtb092,Nicotinate and nicotinamide metabolism 
Rv1594,mtb092,Nicotinate and nicotinamide metabolism 
Rv1595,mtb092,Nicotinate and nicotinamide metabolism 
Rv1596,mtb092,Nicotinate and nicotinamide metabolism 
Rv1695,mtb092,Nicotinate and nicotinamide metabolism 
Rv1731,mtb092,Nicotinate and nicotinamide metabolism 
Rv2043c,mtb092,Nicotinate and nicotinamide metabolism 
Rv2421c,mtb092,Nicotinate and nicotinamide metabolism 
Rv2438c,mtb092,Nicotinate and nicotinamide metabolism 
Rv2713,mtb092,Nicotinate and nicotinamide metabolism 
Rv3199c,mtb092,Nicotinate and nicotinamide metabolism 
Rv3307,mtb092,Nicotinate and nicotinamide metabolism 
Rv0021c,mtb093,Nitrogen metabolism 
Rv0252,mtb093,Nitrogen metabolism 
Rv0253,mtb093,Nitrogen metabolism 
Rv0261c,mtb093,Nitrogen metabolism 
Rv0267,mtb093,Nitrogen metabolism 
Rv1161,mtb093,Nitrogen metabolism 
Rv1162,mtb093,Nitrogen metabolism 
Rv1164,mtb093,Nitrogen metabolism 
Rv1284,mtb093,Nitrogen metabolism 
Rv1736c,mtb093,Nitrogen metabolism 
Rv1737c,mtb093,Nitrogen metabolism 
Rv1878,mtb093,Nitrogen metabolism 
Rv2220,mtb093,Nitrogen metabolism 
Rv2222c,mtb093,Nitrogen metabolism 
Rv2329c,mtb093,Nitrogen metabolism 
Rv2476c,mtb093,Nitrogen metabolism 
Rv2781c,mtb093,Nitrogen metabolism 
Rv2860c,mtb093,Nitrogen metabolism 
Rv3273,mtb093,Nitrogen metabolism 
Rv3588c,mtb093,Nitrogen metabolism 
Rv3858c,mtb093,Nitrogen metabolism 
Rv3859c,mtb093,Nitrogen metabolism 
Rv0024,mtb094,NLP/P60 family protein
Rv0937c,mtb095,Non-homologous end-joining 
Rv0938,mtb095,Non-homologous end-joining 
Rv1600,mtb095,Novobiocin biosynthesis 
Rv3754,mtb095,Novobiocin biosynthesis 
Rv3772,mtb095,Novobiocin biosynthesis 
Rv0861c,mtb096,Nucleotide excision repair 
Rv0949,mtb096,Nucleotide excision repair 
Rv1020,mtb096,Nucleotide excision repair 
Rv1420,mtb096,Nucleotide excision repair 
Rv1629,mtb096,Nucleotide excision repair 
Rv1633,mtb096,Nucleotide excision repair 
Rv1638,mtb096,Nucleotide excision repair 
Rv3014c,mtb096,Nucleotide excision repair 
Rv3198c,mtb096,Nucleotide excision repair 
Rv3201c,mtb096,Nucleotide excision repair 
Rv0233,mtb097,Nucleotide metabolism 
Rv0321,mtb097,Nucleotide metabolism 
Rv0357c,mtb097,Nucleotide metabolism 
Rv0570,mtb097,Nucleotide metabolism 
Rv0733,mtb097,Nucleotide metabolism 
Rv0777,mtb097,Nucleotide metabolism 
Rv1021,mtb097,Nucleotide metabolism 
Rv1341,mtb097,Nucleotide metabolism 
Rv1379,mtb097,Nucleotide metabolism 
Rv1389,mtb097,Nucleotide metabolism 
Rv1699,mtb097,Nucleotide metabolism 
Rv1712,mtb097,Nucleotide metabolism 
Rv1843c,mtb097,Nucleotide metabolism 
Rv1981c,mtb097,Nucleotide metabolism 
Rv2149c,mtb097,Nucleotide metabolism 
Rv2202c,mtb097,Nucleotide metabolism 
Rv2344c,mtb097,Nucleotide metabolism 
Rv2445c,mtb097,Nucleotide metabolism 
Rv2584c,mtb097,Nucleotide metabolism 
Rv2697c,mtb097,Nucleotide metabolism 
Rv2754c,mtb097,Nucleotide metabolism 
Rv2764c,mtb097,Nucleotide metabolism 
Rv2883c,mtb097,Nucleotide metabolism 
Rv3048c,mtb097,Nucleotide metabolism 
Rv3051c,mtb097,Nucleotide metabolism 
Rv3247c,mtb097,Nucleotide metabolism 
Rv3282,mtb097,Nucleotide metabolism 
Rv3307,mtb097,Nucleotide metabolism 
Rv3309c,mtb097,Nucleotide metabolism 
Rv3313c,mtb097,Nucleotide metabolism 
Rv3314c,mtb097,Nucleotide metabolism 
Rv3315c,mtb097,Nucleotide metabolism 
Rv3393,mtb097,Nucleotide metabolism 
Rv3396c,mtb097,Nucleotide metabolism 
Rv3410c,mtb097,Nucleotide metabolism 
Rv3411c,mtb097,Nucleotide metabolism 
Rv3624c,mtb097,Nucleotide metabolism 
Rv0112,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv0322,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv0334,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv0501,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv0806c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv0993,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv1018c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv1511,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv1512,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3255c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3257c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3266c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3308,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3464,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3465,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3468c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3634c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3784,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv3809c,mtb098,O-Antigen nucleotide sugar biosynthesis 
Rv1302,mtb099,O-Antigen repeat unit biosynthesis 
Rv0070c,mtb100,One carbon pool by folate 
Rv0956,mtb100,One carbon pool by folate 
Rv0957,mtb100,One carbon pool by folate 
Rv0992c,mtb100,One carbon pool by folate 
Rv1093,mtb100,One carbon pool by folate 
Rv1406,mtb100,One carbon pool by folate 
Rv2124c,mtb100,One carbon pool by folate 
Rv2211c,mtb100,One carbon pool by folate 
Rv2754c,mtb100,One carbon pool by folate 
Rv2763c,mtb100,One carbon pool by folate 
Rv2764c,mtb100,One carbon pool by folate 
Rv2964,mtb100,One carbon pool by folate 
Rv3356c,mtb100,One carbon pool by folate 
Rv0066c,mtb101,Other carbon fixation pathways 
Rv0243,mtb101,Other carbon fixation pathways 
Rv0247c,mtb101,Other carbon fixation pathways 
Rv0248c,mtb101,Other carbon fixation pathways 
Rv0408,mtb101,Other carbon fixation pathways 
Rv0409,mtb101,Other carbon fixation pathways 
Rv0859,mtb101,Other carbon fixation pathways 
Rv0914c,mtb101,Other carbon fixation pathways 
Rv0951,mtb101,Other carbon fixation pathways 
Rv0952,mtb101,Other carbon fixation pathways 
Rv1074c,mtb101,Other carbon fixation pathways 
Rv1098c,mtb101,Other carbon fixation pathways 
Rv1127c,mtb101,Other carbon fixation pathways 
Rv1240,mtb101,Other carbon fixation pathways 
Rv1322A,mtb101,Other carbon fixation pathways 
Rv1323,mtb101,Other carbon fixation pathways 
Rv1475c,mtb101,Other carbon fixation pathways 
Rv1492,mtb101,Other carbon fixation pathways 
Rv1493,mtb101,Other carbon fixation pathways 
Rv1552,mtb101,Other carbon fixation pathways 
Rv1553,mtb101,Other carbon fixation pathways 
Rv1554,mtb101,Other carbon fixation pathways 
Rv1555,mtb101,Other carbon fixation pathways 
Rv1867,mtb101,Other carbon fixation pathways 
Rv2454c,mtb101,Other carbon fixation pathways 
Rv2455c,mtb101,Other carbon fixation pathways 
Rv2967c,mtb101,Other carbon fixation pathways 
Rv3316,mtb101,Other carbon fixation pathways 
Rv3317,mtb101,Other carbon fixation pathways 
Rv3318,mtb101,Other carbon fixation pathways 
Rv3319,mtb101,Other carbon fixation pathways 
Rv3339c,mtb101,Other carbon fixation pathways 
Rv3356c,mtb101,Other carbon fixation pathways 
Rv3523,mtb101,Other carbon fixation pathways 
Rv3546,mtb101,Other carbon fixation pathways 
Rv3556c,mtb101,Other carbon fixation pathways 
Rv3667,mtb101,Other carbon fixation pathways 
Rv1002c,mtb102,Other types of O-glycan biosynthesis 
Rv0247c,mtb103,Oxidative phosphorylation 
Rv0248c,mtb103,Oxidative phosphorylation 
Rv0392c,mtb103,Oxidative phosphorylation 
Rv1304,mtb103,Oxidative phosphorylation 
Rv1305,mtb103,Oxidative phosphorylation 
Rv1306,mtb103,Oxidative phosphorylation 
Rv1307,mtb103,Oxidative phosphorylation 
Rv1308,mtb103,Oxidative phosphorylation 
Rv1309,mtb103,Oxidative phosphorylation 
Rv1310,mtb103,Oxidative phosphorylation 
Rv1311,mtb103,Oxidative phosphorylation 
Rv1451,mtb103,Oxidative phosphorylation 
Rv1456c,mtb103,Oxidative phosphorylation 
Rv1552,mtb103,Oxidative phosphorylation 
Rv1553,mtb103,Oxidative phosphorylation 
Rv1554,mtb103,Oxidative phosphorylation 
Rv1555,mtb103,Oxidative phosphorylation 
Rv1622c,mtb103,Oxidative phosphorylation 
Rv1623c,mtb103,Oxidative phosphorylation 
Rv1812c,mtb103,Oxidative phosphorylation 
Rv1854c,mtb103,Oxidative phosphorylation 
Rv2193,mtb103,Oxidative phosphorylation 
Rv2194,mtb103,Oxidative phosphorylation 
Rv2195,mtb103,Oxidative phosphorylation 
Rv2196,mtb103,Oxidative phosphorylation 
Rv2199c,mtb103,Oxidative phosphorylation 
Rv2200c,mtb103,Oxidative phosphorylation 
Rv2984,mtb103,Oxidative phosphorylation 
Rv3043c,mtb103,Oxidative phosphorylation 
Rv3145,mtb103,Oxidative phosphorylation 
Rv3146,mtb103,Oxidative phosphorylation 
Rv3147,mtb103,Oxidative phosphorylation 
Rv3148,mtb103,Oxidative phosphorylation 
Rv3149,mtb103,Oxidative phosphorylation 
Rv3150,mtb103,Oxidative phosphorylation 
Rv3151,mtb103,Oxidative phosphorylation 
Rv3152,mtb103,Oxidative phosphorylation 
Rv3153,mtb103,Oxidative phosphorylation 
Rv3154,mtb103,Oxidative phosphorylation 
Rv3155,mtb103,Oxidative phosphorylation 
Rv3156,mtb103,Oxidative phosphorylation 
Rv3157,mtb103,Oxidative phosphorylation 
Rv3158,mtb103,Oxidative phosphorylation 
Rv3232c,mtb103,Oxidative phosphorylation 
Rv3316,mtb103,Oxidative phosphorylation 
Rv3317,mtb103,Oxidative phosphorylation 
Rv3318,mtb103,Oxidative phosphorylation 
Rv3319,mtb103,Oxidative phosphorylation 
Rv3628,mtb103,Oxidative phosphorylation 
Rv0044c,mtb104,Oxidoreductase
Rv0063,mtb104,Oxidoreductase
Rv0068,mtb104,Oxidoreductase
Rv0147,mtb105,Pantothenate and CoA biosynthesis 
Rv0189c,mtb105,Pantothenate and CoA biosynthesis 
Rv0223c,mtb105,Pantothenate and CoA biosynthesis 
Rv0768,mtb105,Pantothenate and CoA biosynthesis 
Rv1021,mtb105,Pantothenate and CoA biosynthesis 
Rv1092c,mtb105,Pantothenate and CoA biosynthesis 
Rv1391,mtb105,Pantothenate and CoA biosynthesis 
Rv1631,mtb105,Pantothenate and CoA biosynthesis 
Rv2210c,mtb105,Pantothenate and CoA biosynthesis 
Rv2225,mtb105,Pantothenate and CoA biosynthesis 
Rv2523c,mtb105,Pantothenate and CoA biosynthesis 
Rv2573,mtb105,Pantothenate and CoA biosynthesis 
Rv2965c,mtb105,Pantothenate and CoA biosynthesis 
Rv3001c,mtb105,Pantothenate and CoA biosynthesis 
Rv3002c,mtb105,Pantothenate and CoA biosynthesis 
Rv3003c,mtb105,Pantothenate and CoA biosynthesis 
Rv3470c,mtb105,Pantothenate and CoA biosynthesis 
Rv3509c,mtb105,Pantothenate and CoA biosynthesis 
Rv3600c,mtb105,Pantothenate and CoA biosynthesis 
Rv3601c,mtb105,Pantothenate and CoA biosynthesis 
Rv3602c,mtb105,Pantothenate and CoA biosynthesis 
Rv1905c,mtb106,Penicillin and cephalosporin biosynthesis 
Rv2068c,mtb106,Penicillin and cephalosporin biosynthesis 
Rv0322,mtb106,Pentose and glucuronate interconversions 
Rv0727c,mtb106,Pentose and glucuronate interconversions 
Rv0729,mtb106,Pentose and glucuronate interconversions 
Rv0993,mtb106,Pentose and glucuronate interconversions 
Rv1408,mtb106,Pentose and glucuronate interconversions 
Rv0363c,mtb107,Pentose phosphate pathway 
Rv0478,mtb107,Pentose phosphate pathway 
Rv0946c,mtb107,Pentose phosphate pathway 
Rv1017c,mtb107,Pentose phosphate pathway 
Rv1099c,mtb107,Pentose phosphate pathway 
Rv1121,mtb107,Pentose phosphate pathway 
Rv1122,mtb107,Pentose phosphate pathway 
Rv1408,mtb107,Pentose phosphate pathway 
Rv1445c,mtb107,Pentose phosphate pathway 
Rv1447c,mtb107,Pentose phosphate pathway 
Rv1448c,mtb107,Pentose phosphate pathway 
Rv1449c,mtb107,Pentose phosphate pathway 
Rv1844c,mtb107,Pentose phosphate pathway 
Rv2029c,mtb107,Pentose phosphate pathway 
Rv2436,mtb107,Pentose phosphate pathway 
Rv2465c,mtb107,Pentose phosphate pathway 
Rv3010c,mtb107,Pentose phosphate pathway 
Rv3068c,mtb107,Pentose phosphate pathway 
Rv0016c,mtb108,Peptidoglycan biosynthesis 
Rv0050,mtb108,Peptidoglycan biosynthesis 
Rv0482,mtb108,Peptidoglycan biosynthesis 
Rv1315,mtb108,Peptidoglycan biosynthesis 
Rv2136c,mtb108,Peptidoglycan biosynthesis 
Rv2152c,mtb108,Peptidoglycan biosynthesis 
Rv2153c,mtb108,Peptidoglycan biosynthesis 
Rv2155c,mtb108,Peptidoglycan biosynthesis 
Rv2156c,mtb108,Peptidoglycan biosynthesis 
Rv2157c,mtb108,Peptidoglycan biosynthesis 
Rv2158c,mtb108,Peptidoglycan biosynthesis 
Rv2163c,mtb108,Peptidoglycan biosynthesis 
Rv2911,mtb108,Peptidoglycan biosynthesis 
Rv2981c,mtb108,Peptidoglycan biosynthesis 
Rv3330,mtb108,Peptidoglycan biosynthesis 
Rv3627c,mtb108,Peptidoglycan biosynthesis 
Rv3712,mtb108,Peptidoglycan biosynthesis 
Rv3713,mtb108,Peptidoglycan biosynthesis 
Rv0468,mtb109,Phenylalanine metabolism 
Rv1070c,mtb109,Phenylalanine metabolism 
Rv1263,mtb109,Phenylalanine metabolism 
Rv1472,mtb109,Phenylalanine metabolism 
Rv1600,mtb109,Phenylalanine metabolism 
Rv1715,mtb109,Phenylalanine metabolism 
Rv1869c,mtb109,Phenylalanine metabolism 
Rv1908c,mtb109,Phenylalanine metabolism 
Rv2363,mtb109,Phenylalanine metabolism 
Rv2486,mtb109,Phenylalanine metabolism 
Rv2888c,mtb109,Phenylalanine metabolism 
Rv3039c,mtb109,Phenylalanine metabolism 
Rv3170,mtb109,Phenylalanine metabolism 
Rv3175,mtb109,Phenylalanine metabolism 
Rv3375,mtb109,Phenylalanine metabolism 
Rv3469c,mtb109,Phenylalanine metabolism 
Rv3534c,mtb109,Phenylalanine metabolism 
Rv3535c,mtb109,Phenylalanine metabolism 
Rv3536c,mtb109,Phenylalanine metabolism 
Rv3772,mtb109,Phenylalanine metabolism 
Rv0948c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1600,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1603,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1609,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1611,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1612,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1613,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv1885c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2178c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2192c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2537c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2538c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2539c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv2540c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv3227,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv3754,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv3772,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv3838c,mtb110,"Phenylalanine, tyrosine and tryptophan biosynthesis "
Rv0860,mtb111,"Pinene, camphor and geraniol degradation "
Rv1070c,mtb111,"Pinene, camphor and geraniol degradation "
Rv1472,mtb111,"Pinene, camphor and geraniol degradation "
Rv2486,mtb111,"Pinene, camphor and geraniol degradation "
Rv2790c,mtb111,"Pinene, camphor and geraniol degradation "
Rv3039c,mtb111,"Pinene, camphor and geraniol degradation "
Rv0334,mtb112,Polyketide sugar unit biosynthesis 
Rv0536,mtb112,Polyketide sugar unit biosynthesis 
Rv3266c,mtb112,Polyketide sugar unit biosynthesis 
Rv3464,mtb112,Polyketide sugar unit biosynthesis 
Rv3465,mtb112,Polyketide sugar unit biosynthesis 
Rv3468c,mtb112,Polyketide sugar unit biosynthesis 
Rv3784,mtb112,Polyketide sugar unit biosynthesis 
Rv0254c,mtb113,Porphyrin metabolism 
Rv0255c,mtb113,Porphyrin metabolism 
Rv0260c,mtb113,Porphyrin metabolism 
Rv0509,mtb113,Porphyrin metabolism 
Rv0510,mtb113,Porphyrin metabolism 
Rv0511,mtb113,Porphyrin metabolism 
Rv0512,mtb113,Porphyrin metabolism 
Rv0524,mtb113,Porphyrin metabolism 
Rv0846c,mtb113,Porphyrin metabolism 
Rv0958,mtb113,Porphyrin metabolism 
Rv1314c,mtb113,Porphyrin metabolism 
Rv1451,mtb113,Porphyrin metabolism 
Rv1456c,mtb113,Porphyrin metabolism 
Rv1485,mtb113,Porphyrin metabolism 
Rv1876,mtb113,Porphyrin metabolism 
Rv2062c,mtb113,Porphyrin metabolism 
Rv2064,mtb113,Porphyrin metabolism 
Rv2065,mtb113,Porphyrin metabolism 
Rv2066,mtb113,Porphyrin metabolism 
Rv2070c,mtb113,Porphyrin metabolism 
Rv2071c,mtb113,Porphyrin metabolism 
Rv2072c,mtb113,Porphyrin metabolism 
Rv2074,mtb113,Porphyrin metabolism 
Rv2207,mtb113,Porphyrin metabolism 
Rv2208,mtb113,Porphyrin metabolism 
Rv2228c,mtb113,Porphyrin metabolism 
Rv2236c,mtb113,Porphyrin metabolism 
Rv2676c,mtb113,Porphyrin metabolism 
Rv2677c,mtb113,Porphyrin metabolism 
Rv2678c,mtb113,Porphyrin metabolism 
Rv2847c,mtb113,Porphyrin metabolism 
Rv2848c,mtb113,Porphyrin metabolism 
Rv2849c,mtb113,Porphyrin metabolism 
Rv2850c,mtb113,Porphyrin metabolism 
Rv2992c,mtb113,Porphyrin metabolism 
Rv3841,mtb113,Porphyrin metabolism 
Rv0408,mtb114,Propanoate metabolism 
Rv0409,mtb114,Propanoate metabolism 
Rv0462,mtb114,Propanoate metabolism 
Rv0753c,mtb114,Propanoate metabolism 
Rv0860,mtb114,Propanoate metabolism 
Rv0951,mtb114,Propanoate metabolism 
Rv0952,mtb114,Propanoate metabolism 
Rv1070c,mtb114,Propanoate metabolism 
Rv1130,mtb114,Propanoate metabolism 
Rv1322A,mtb114,Propanoate metabolism 
Rv1472,mtb114,Propanoate metabolism 
Rv1492,mtb114,Propanoate metabolism 
Rv1493,mtb114,Propanoate metabolism 
Rv2247,mtb114,Propanoate metabolism 
Rv2486,mtb114,Propanoate metabolism 
Rv2495c,mtb114,Propanoate metabolism 
Rv2496c,mtb114,Propanoate metabolism 
Rv2497c,mtb114,Propanoate metabolism 
Rv2589,mtb114,Propanoate metabolism 
Rv3039c,mtb114,Propanoate metabolism 
Rv3280,mtb114,Propanoate metabolism 
Rv3281,mtb114,Propanoate metabolism 
Rv3285,mtb114,Propanoate metabolism 
Rv3667,mtb114,Propanoate metabolism 
Rv2109c,mtb115,Proteasome 
Rv2110c,mtb115,Proteasome 
Rv2115c,mtb115,Proteasome 
Rv0638,mtb116,Protein export 
Rv0732,mtb116,Protein export 
Rv1224,mtb116,Protein export 
Rv1440,mtb116,Protein export 
Rv1539,mtb116,Protein export 
Rv1821,mtb116,Protein export 
Rv2093c,mtb116,Protein export 
